line	DTT	PH	EW	DTT_F	PH_F	EW_F	DTT_M	PH_M	EW_M	MPH.DTT	MPH.PH	MPH.EW
MG_1242_X_MG_1526	1.107097441988	2.12762540057313	2.35312846633665	1.0751403283079	-0.0314630429363328	-0.676118468553435	0.44679387198936	-1.41526640311302	0.0782890487312447	0.335258120353722	2.07617510835169	1.99615206285091
MG_1246_X_MG_1526	-0.332010068979443	0.6262724812326	0.316551213173537	0.241856347482358	0.930401649033312	-1.39040361017366	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.665506305175924	-0.603260184198171	1.40794952944722
MG_1256_X_MG_1526	-0.907653073366456	0.632989943958992	-0.623942060611629	0.479937484861086	-0.375049236853807	-0.412817322916482	0.44679387198936	-1.41526640311302	0.0782890487312447	-1.66216796094751	1.12172588960477	-0.108827569814157
MG_1272_X_MG_1526	-1.48329607775347	-0.13615953820874	-0.629704679337274	-1.46439180373174	0.52675411530501	0.388296965912463	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.386803070010159	-0.805940265162447	-0.722293787054017
MG_1274_X_MG_1526	1.107097441988	0.329024755591339	-0.424623248218186	0.757698811802928	1.27398784295083	1.45438303713475	0.44679387198936	-1.41526640311302	0.0782890487312447	0.668010633150082	-1.28170473205503	-1.30681974035603
MG_1290_X_MG_1526	0.24363293540756	-0.488826331342491	-0.724025188773466	0.440257295297966	-2.08355881995166	-0.915239345347454	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.121229896988866	2.58758332023785	0.257157925945983
MG_1297_X_MG_1526	-0.332010068979443	1.04275517026667	1.05874260728151	-0.11526535858568	1.09910335350182	1.05206732771356	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.291639806782098	-0.433023635069446	-0.248700911373333
MG_1300_X_MG_1526	1.39491894418151	-0.011886477771153	-0.247931188762229	0.440257295297966	0.335971035906058	0.596642955088184	0.44679387198936	-1.41526640311302	0.0782890487312447	1.3791413501754	-0.45016051860533	-0.651688225681889
MG_50_X_MG_1526	-1.77111757994698	-0.710502601312173	-1.30765982353276	-0.313666306401287	-0.531900603590218	0.0893848788886584	0.44679387198936	-1.41526640311302	0.0782890487312447	-1.97983458736396	0.0219366521507421	-0.904987130819237
MG_52_X_MG_1526	0.531454437601072	-1.56194100187787	-1.83544790328889	0.400577105734839	-1.38659702241691	-0.234410902980809	0.44679387198936	-1.41526640311302	0.0782890487312447	0.295637866812243	0.366167235592227	-0.988509802920764
MG_63_X_MG_1526	-1.05156382446317	-2.98268436850215	-2.95687045618122	-1.54375218285798	-1.81387162732079	0.902193625012531	0.44679387198936	-1.41526640311302	0.0782890487312447	0.279089460690324	-0.506935277338975	-2.35338685634455
MG_68_X_MG_1526	-0.0441885667859414	-0.273867524099105	-0.0166637401985347	0.241856347482403	0.604038927561532	1.1555149142361	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.289252588255753	-1.02874787996826	-0.901860111635405
MG_77_X_MG_1526	-0.188099317882731	0.135897702208667	0.668664166190016	0.321216726608599	1.38086169761414	-0.0179315506488137	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.560128503835976	-1.57710432214712	0.349885378595078
MG_80_X_MG_1526	-1.33938532665667	-0.623175585869616	-1.17003492926105	-0.869188960284933	-0.732252278497904	-1.11092366647453	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.828559939816137	0.385556552987166	0.140847489695754
MG_90_X_MG_1526	-0.188099317882731	0.710240765312101	-0.0253076682870301	0.241856347482403	0.424296535627824	1.11370503120044	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.477379446715912	0.112182868164423	-0.879237196843072
MG_107_X_MG_1526	1.39491894418151	0.45329781602892	0.484599344541	0.638658243113567	0.934817924019381	-1.03029346091465	0.44679387198936	-1.41526640311302	0.0782890487312447	1.16757628373111	-0.765783152626348	1.15245221401034
MG_113_X_MG_1526	0.963186690891285	0.565815316695432	-1.395200781527	0.241856347482403	-0.398749912318057	-0.998991003794337	0.44679387198936	-1.41526640311302	0.0782890487312447	1.027635420965	1.08962867958024	-0.105621358147666
MG_115_X_MG_1526	NA	NA	NA	-3.40872109232457	-1.24748436035518	-0.586519581459078	0.44679387198936	-1.41526640311302	0.0782890487312447	NA	NA	NA
MG_118_X_MG_1526	0.819275939794573	1.05031231583383	0.71942605761169	-1.06758990810053	1.4912685722663	3.28751120018007	0.44679387198936	-1.41526640311302	0.0782890487312447	2.26252601505265	-0.896179050210781	-1.74724342731891
MG_119_X_MG_1526	-2.4906713354307	-0.141197635253511	-1.14444212256767	-2.53575692193596	-0.025280257955788	1.26683207916396	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.592599126312587	-0.104650963287291	-1.57692817033843
MG_120_X_MG_1526	-0.763742322269667	-0.562718421332353	0.567564105311869	-0.631107822906256	-0.492522151483725	-1.00325552393573	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.316327186264341	0.113614103423888	1.17993498110601
MG_127_X_MG_1526	-0.619831571172955	-0.697067675859478	-0.0451378562547674	-0.512067254216888	-0.330003231995757	-0.487468407453389	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.252020341593751	-0.237273346051958	0.312587049595237
MG_128_X_MG_1526	-1.19547457555996	0.694286791336928	0.245196434246933	-1.3850314246055	0.132601572796817	1.43116997904554	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.0858757994427757	0.481782763692315	-0.939118441261182
MG_129_X_MG_1526	0.387543686504283	0.491923226705475	1.4577192096405	-0.710468202032496	0.58151592513246	-0.547655294809709	0.44679387198936	-1.41526640311302	0.0782890487312447	1.2956864909593	-0.292235723515291	1.30462022506119
MG_136_X_MG_1526	0.963186690891285	-1.30051974355065	-1.08884980074369	-0.432706875090648	-1.24350971286774	0.0823506188615921	0.44679387198936	-1.41526640311302	0.0782890487312447	1.75536822909714	0.42822553023836	-0.770731105340159
MG_146_X_MG_1526	-1.33938532665667	0.297116807641177	-1.38503145436407	-2.01991445761539	1.74697089396068	3.32677116395599	0.44679387198936	-1.41526640311302	0.0782890487312447	0.4101893274992	-1.84822617293452	-2.73364575939426
MG_147_X_MG_1526	-0.763742322269667	0.10398975425841	-0.100899666864838	-0.988229528974293	-1.03219095478348	-1.54972959978601	0.44679387198936	-1.41526640311302	0.0782890487312447	0.0647135249241798	1.551305242367	1.29036333666647
MG_148_X_MG_1526	0.0997221843107702	-0.811264542207516	-1.12198485841621	1.2735412761235	0.623912164998916	-1.67885223540727	0.44679387198936	-1.41526640311302	0.0782890487312447	-1.16709501329353	-1.54938205544365	0.714908430552821
MG_149_X_MG_1526	-1.19547457555996	-0.969124916276882	-1.84307489866113	-1.22631066635302	0.184934431381918	-0.286332534805362	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.256454905467229	-1.16190109879101	-0.955349290035233
MG_154_X_MG_1526	-1.91502833104369	-1.19415991760981	-1.39799734649681	-1.82151350979983	-0.749328541924664	1.81546039714752	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.584201107320747	-0.160247784965715	-2.0176656798325
MG_156_X_MG_1526	-0.763742322269667	1.13008218570932	0.416888574514438	-1.90087388892603	1.06178582986936	-0.321723655566382	0.44679387198936	-1.41526640311302	0.0782890487312447	1.05843958671013	-0.30851288224301	0.454771287617099
MG_161_X_MG_1526	-1.48329607775347	0.206431060835378	-0.804108640181544	-1.3850314246055	0.303879437526662	0.671030254874117	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.471927050957194	-0.204027671925991	-1.01596282762395
MG_162_X_MG_1526	-0.332010068979443	-1.18072499215711	-1.05512153231993	-0.393026685527528	-0.840524620387315	0.0450250765931437	0.44679387198936	-1.41526640311302	0.0782890487312447	0.00205397286990647	-0.0210576729039968	-0.723634615623488
MG_163_X_MG_1526	1.107097441988	0.760621735759724	-0.320557133584145	1.39258184481281	1.0584736236298	-0.473707636275504	0.44679387198936	-1.41526640311302	0.0782890487312447	0.00574305319247162	-0.637821572150693	0.12967539413539
MG_168_X_MG_1526	0.675365188697784	-0.417173395034881	-0.391403446152561	0.519617674424206	1.3331659277644	0.636849134620939	0.44679387198936	-1.41526640311302	0.0782890487312447	0.357782719199773	-2.01426056373489	-0.760642304402853
MG_183_X_MG_1526	-0.907653073366456	0.391161285810132	-0.492079785065625	-0.710468202032496	0.172568861420875	-0.604193159777004	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.422987702329119	0.141373795899193	0.133381373091284
MG_184_X_MG_1526	0.819275939794573	-0.267150061372713	-0.138865154939794	0.202176157919283	0.402215160697382	1.27931789071194	0.44679387198936	-1.41526640311302	0.0782890487312447	0.881775624243668	-0.77283183827306	-1.04694465775539
MG_230_X_MG_1526	-2.34676058433391	-0.655083533819778	-1.14813821884908	-2.37703616368348	0.0138773804013653	0.181577649367989	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.568922715158631	-0.647024083039962	-0.876654583102106
MG_400_X_MG_1526	0.819275939794573	-0.428369166805228	1.13891080308263	1.82906393000714	-0.0996944914713297	0.0210206642508797	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.809303055845896	-0.282184132333529	0.596946647172428
MG_401_X_MG_1526	-0.475920820076243	1.4248108628282	2.17219918722949	-0.11526535858568	1.50760878971478	-0.862966000521551	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.48082058489023	-0.585259349264568	2.07674924980989
MG_410_X_MG_1526	-0.619831571172955	0.669935988953926	0.303415832254714	-0.393026685527528	1.5949038254203	0.416477970145773	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.37796341314745	-1.35096515797571	-0.206797279954212
MG_457_X_MG_1526	0.531454437601072	0.668256623272305	0.442057659242733	-0.710468202032496	-0.408833740497368	-1.065772509926	0.44679387198936	-1.41526640311302	0.0782890487312447	1.48665029021362	1.20413261762337	1.15974974969038
MG_458_X_MG_1526	0.675365188697784	-0.307454837730888	0.889847031983818	-0.393026685527528	-0.558766276275002	0.944311256924413	0.44679387198936	-1.41526640311302	0.0782890487312447	1.33211482393057	0.456398803648545	-0.264325438437054
MG_480_X_MG_1526	-1.33938532665667	0.320627927183416	-0.74987222864591	-1.34535123504238	0.35628590084207	0.033946117050593	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.321504887507626	-0.164363348876972	-0.534457457740956
5237_X_MG_1526	0.24363293540756	-0.713861332675414	1.07382710923985	-0.551747443780009	0.414580730658423	0.533290650719702	0.44679387198936	-1.41526640311302	0.0782890487312447	0.932976222961735	-1.20561265745589	0.143990337723791
E28_X_MG_1526	1.97056194856852	-0.341042151362671	-0.0722560620225843	1.63066298219154	-1.1046178645553	-0.57245106140501	0.44679387198936	-1.41526640311302	0.0782890487312447	0.865528266182997	1.20661862908415	0.369468183163988
Q1261_X_MG_1526	1.10709744198807	-0.390688258301017	-1.0607994066526	1.03546013874478	0.273259931103635	-0.472476640770776	0.44679387198936	-1.41526640311302	0.0782890487312447	0.376674162379252	-0.726679643092951	-0.331063317275534
CHANG7-2_X_MG_1526	0.819275939794573	0.236659643103915	0.714849860388381	1.38651959362957	-0.744613158068974	-0.920900947688664	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.357647227864563	1.26065507373952	1.19446149598535
DAN340_X_MG_1526	3.69749096172955	-0.430048532486849	-1.52206313788455	2.14486290271732	0.252851925350398	0.840924212895009	0.44679387198936	-1.41526640311302	0.0782890487312447	2.52616085449892	-0.737987237052366	-1.52534706009668
HUANGC_X_MG_1526	1.39491894418151	1.27786636568914	0.592817934433144	0.0831355892299218	1.35613055769205	1.47240832845407	0.44679387198936	-1.41526640311302	0.0782890487312447	1.76326680206423	-0.534250224666996	-0.782222589874837
HYS_X_MG_1526	-0.763742322269667	-1.88102048137975	-1.49528390968884	-0.631107822906256	-2.12389413134404	-1.21714099288276	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.316327186264341	1.14400143703874	0.0203572156519173
HZS_X_MG_1526	0.531454437601072	0.327345389909808	-0.657839817821402	0.241856347482403	-0.950048240042261	-1.74718932991448	0.44679387198936	-1.41526640311302	0.0782890487312447	0.463254845584712	1.65453875096781	1.11131471384961
TY4_X_MG_1526	1.97056194856852	1.34504099295271	1.68398673901574	1.51162241350218	1.54514712709653	-2.18633013223267	0.44679387198936	-1.41526640311302	0.0782890487312447	0.989836988183697	-0.699985059200958	3.32787651349446
ZI330_X_MG_1526	-0.0441885667859414	0.842910654157605	0.169350202490064	-0.670788012469376	1.00812808878842	-0.515121842184672	0.44679387198936	-1.41526640311302	0.0782890487312447	0.680017417774676	-0.502053772480806	0.470226751609647
ZONG3_X_MG_1526	1.107097441988	2.20487622192624	0.382906072911685	-0.908869149848053	-0.405963161756435	-0.0706005726012308	0.44679387198936	-1.41526640311302	0.0782890487312447	2.47001742344504	2.70317112698185	0.222702009411295
LX9801_X_MG_1526	1.2510081930848	1.54656487474339	2.72651226200233	0.678338432676687	1.87931193452425	0.943783687422382	0.44679387198936	-1.41526640311302	0.0782890487312447	0.938564783744929	-0.913638407697098	0.744470718412188
XI502_X_MG_1526	0.24363293540756	-1.3889663366742	0.307398818726855	0.718018622239808	-0.494288661478152	0.19248075240988	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.410603876175355	-0.696324842561097	-0.0328652404283062
81515_X_MG_1526	0.963186690891285	-0.495543794068788	-0.506910053844907	-0.0755851690225593	0.0210906293981058	0.510693090382872	0.44679387198936	-1.41526640311302	0.0782890487312447	1.36818057742331	-0.503962068242422	-0.73827986061916
F349_X_MG_1526	1.2510081930848	0.397878748536525	1.7309351327513	1.5513026030653	-1.94930406037463	0.479830274514255	0.44679387198936	-1.41526640311302	0.0782890487312447	0.0265457734745642	3.31802732055868	0.560560606286439
H21_X_MG_1526	-0.188099317882731	-1.26637264191814	-1.21816974449894	0.321216726608599	-0.757940278147511	-1.82059257495202	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.560128503835976	-0.220528773216473	0.792174768077965
JI853_X_MG_1526	0.24363293540756	-0.535848570426963	-1.05757911971764	0.519617674424206	0.0917510291754991	0.260713074672098	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.204162960491033	-0.633276116637331	-0.879662060861385
JI53_X_MG_1526	0.531454437601072	0.549861342720348	1.02772615943459	-0.313666306401287	-0.636198297550505	-0.593641769736452	0.44679387198936	-1.41526640311302	0.0782890487312447	1.05650793080422	1.41450081456417	1.07888830749788
LV28_X_MG_1526	0.531454437601072	-0.13783890389036	-0.441572126823071	-0.710468202032496	-0.954022887529748	-0.779610019201186	0.44679387198936	-1.41526640311302	0.0782890487312447	1.48665029021362	1.1906626470254	0.318177199054876
YUANFH_X_MG_1526	-0.332010068979443	-0.0748626908308039	-0.022002636959093	-1.70247294111047	-0.237261457287922	-1.4311583542053	0.44679387198936	-1.41526640311302	0.0782890487312447	1.42196407539856	0.242478567986491	1.22028728370736
SHUANG741_X_MG_1526	0.819275939794573	1.5264124865643	1.29619639653599	-0.293826211619746	0.345171608646564	1.6444619323028	0.44679387198936	-1.41526640311302	0.0782890487312447	1.41456613254128	0.980714554859556	-0.526310114529453
K12_X_MG_1526	NA	NA	NA	1.76954364566249	0.688500186670433	-0.367776076680874	0.44679387198936	-1.41526640311302	0.0782890487312447	NA	NA	NA
NX110_X_MG_1526	0.24363293540756	0.307193001730721	0.497395747887658	0.757698811802928	1.13443355339052	-0.653608836466925	0.44679387198936	-1.41526640311302	0.0782890487312447	-0.45173994003727	-1.13723623714909	0.800787375748187
ZONG31_X_MG_1526	-0.907653073366456	1.36015528408702	0.108249495119494	0.360896916171764	-0.549933726302863	-0.36050001396541	0.44679387198936	-1.41526640311302	0.0782890487312447	-1.54031712559479	2.08895867119001	0.298629149119438
MG_298_X_MG_1527	0.79582550033698	-1.08477166688776	1.08386796372697	-0.234305927275047	-0.727467980743514	1.80271080084852	-0.350463292326215	0.0777873393475286	0.168618574030694	1.19042074437152	-0.147345462207901	-0.734075293365927
MG_806_X_MG_1527	1.31082319690469	-1.69599320791732	-0.408668697382886	1.31322146568662	-1.48000123837267	0.222156536898927	-0.350463292326215	0.0777873393475286	0.168618574030694	0.0541409755918988	0.271597622951233	-0.489260436826843
MG_833_X_MG_1527	-1.09249938707773	0.0154271069653665	0.932862010099468	-1.30567104547926	0.925102119049981	0.265637056691038	-0.350463292326215	0.0777873393475286	0.168618574030694	0.225621198451937	-1.20157393925968	0.296955415356219
MG_199_X_MG_1527	0.10916190491343	1.06093763767376	1.13403148870899	0.400577105734839	0.640694009946025	0.805208764889768	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.300566248510049	0.214172858682087	-0.00805812421495086
MG_204_X_MG_1527	-0.920833488221789	0.850227053792537	0.0570618376388233	0.162495968356118	0.184713617632625	0.681361824288826	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.21024488808395	0.619948294449112	-0.54805849804807
MG_212_X_MG_1527	-0.920833488221789	-0.412427971755325	-0.760672336726107	-0.313666306401287	-1.55684442313056	0.823234056209082	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.688165361322554	1.83856854172952	-1.12559442020258
MG_213_X_MG_1527	-0.577501690510014	0.787496421949973	0.116845764672249	-1.22631066635302	1.28370364792023	1.10165886090413	-0.350463292326215	0.0777873393475286	0.168618574030694	0.734872005640503	-0.886594734749162	-0.806869320117071
MG_218_X_MG_1527	1.65415499461646	0.702247101753788	1.05706827229815	0.00377521010368125	-0.0606104578444861	0.626538560203095	-0.350463292326215	0.0777873393475286	0.168618574030694	1.9008539999811	0.809835323492749	0.0837880350359536
MG_219_X_MG_1527	0.96749139919291	-0.25158019780018	-0.680273262439842	-0.710468202032496	0.497606700396859	1.67490708898229	-0.350463292326215	0.0777873393475286	0.168618574030694	1.93256911686199	-0.92742911202536	-1.61171315041908
MG_220_X_MG_1527	0.10916190491343	1.29255843216912	0.237444376101705	-0.194625737711926	0.925102119049981	1.18338816959324	-0.350463292326215	0.0777873393475286	0.168618574030694	0.359503432195598	0.0698671298434985	-0.793516098706829
MG_233_X_MG_1527	0.452493702625211	0.884005086323058	0.37797096320895	0.400577105734839	0.568267100174205	0.648256838036575	-0.350463292326215	0.0777873393475286	0.168618574030694	0.0886816269033438	0.132085577128887	-0.334444490269034
MG_239_X_MG_1527	-2.46582657792473	1.92629866155237	1.00140737471538	-1.70247294111047	1.85936509235656	2.03286299610808	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.930980688178999	-0.498596424378117	-0.923888188834971
MG_240_X_MG_1527	-0.405835791654176	-0.31591930738224	-0.587590996248648	-0.154945548148806	0.551485255227094	0.549601341157415	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.273987951165234	-1.06195946702227	-0.836186614978074
MG_255_X_MG_1527	0.280827803769374	0.232035443094404	1.39026058977315	0.559297863987327	-0.231961927304639	-0.269450310740478	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.28034054067434	0.558480345222254	1.04881178941592
MG_257_X_MG_1527	1.8258208934723	1.3447052962095	-1.1774418970222	0.916419570055415	1.02844295372443	0.0174595701122216	-0.350463292326215	0.0777873393475286	0.168618574030694	1.06778334369718	-0.0133037321073946	-0.811510837378627
MG_258_X_MG_1527	0.96749139919291	-0.930357803890865	0.254795458372868	0.956099759618536	-1.61101739644039	-1.68650199318667	-0.350463292326215	0.0777873393475286	0.168618574030694	0.0591505699578139	1.33726688462119	1.71942941565122
MG_260_X_MG_1527	1.99748679232814	1.07380545959015	-1.12779375072147	1.78938374044402	0.584239294854458	-1.18456357613255	-0.350463292326215	0.0777873393475286	0.168618574030694	0.301421495110452	0.302857857314509	0.216817737145282
MG_264_X_MG_1527	-0.0625039939424077	0.401461764457624	2.75609999172454	-0.591427633343129	1.20796453190885	0.527619278572919	-0.350463292326215	0.0777873393475286	0.168618574030694	0.608872869301275	-1.17121152483138	1.17564403169379
MG_270_X_MG_1527	0.624159601481142	-1.40968417027713	1.05174269259115	-0.313666306401287	-1.3077665139153	1.06635566839345	-0.350463292326215	0.0777873393475286	0.168618574030694	1.08364136740703	0.336065879385166	-0.248846275604384
MG_274_X_MG_1527	0.109161904913523	1.4131942626355	0.222670187237111	-1.30567104547926	1.53808108711877	0.885882934574819	-0.350463292326215	0.0777873393475286	0.168618574030694	1.62611508101049	-0.59413425720558	-0.59707418293302
MG_277_X_MG_1527	0.624159601481142	0.881115625479984	1.00157916760913	0.598978053550447	-0.432608020691927	-0.431765860864308	-0.350463292326215	0.0777873393475286	0.168618574030694	0.0642170728935348	1.53654656726005	0.948969089557324
MG_283_X_MG_1527	-0.920833488221789	0.4271974082905	-0.49817279503925	-0.512067254216888	-1.20000940425478	-1.21261268799035	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.468256369950007	2.21468466014759	0.682889714699168
MG_288_X_MG_1527	0.624159601481142	0.198793569274223	1.21262673761064	1.7497035508809	0.763908082057859	1.05743095098418	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.17971976305974	-0.814545085158761	-0.150416199475255
MG_294_X_MG_1527	-1.4358311847895	-0.896579771360254	-0.621863678556634	-0.313666306401287	0.251399369922533	-0.0979022943311637	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.2787676042325	-1.26969848307257	-0.375266631025512
MG_295_X_MG_1527	-2.12249478021304	-0.438163615588114	-0.191522479652355	-1.14695028722678	0.217614866278973	2.19113384671635	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.15181226163798	-0.753595015554181	-1.64615348660667
MG_305_X_MG_1527	0.280827803769374	-0.611879211459649	-1.72769453578083	-1.02790971853741	0.042288749331333	-1.12525597127961	-0.350463292326215	0.0777873393475286	0.168618574030694	1.50431723463549	-0.701391473007131	-0.253521750842787
MG_307_X_MG_1527	NA	NA	NA	0.301376631827064	-0.0282244415006455	-0.722148907605347	-0.350463292326215	0.0777873393475286	0.168618574030694	NA	NA	NA
MG_316_X_MG_1527	-0.749167589365951	0.0894170829847438	0.112207356540356	0.479937484861086	0.291587472295929	1.11454034957864	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.3595185876504	-0.308825803731033	-0.818209722499576
MG_324_X_MG_1527	-1.60749708364534	1.2829075657318	-0.113528505878912	-1.06758990810053	0.487007640430245	-0.205306652118955	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.642096070369631	0.646881697520758	0.0332800797418881
MG_331_X_MG_1527	-1.26416528593356	0.887222041802135	1.2129703233982	-0.154945548148806	0.501139720385713	-0.231817019595841	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.25580997892056	0.225415662141887	0.901058105548802
MG_340_X_MG_1527	-1.09249938707773	0.253481812418966	2.2092832108414	-1.90087388892607	0.499078791911685	0.174763209966787	-0.350463292326215	0.0777873393475286	0.168618574030694	0.909532719310855	-0.415965027637222	1.15722426479184
MG_342_X_MG_1527	-0.234169892798245	0.665252113744099	0.84078101903654	0.479937484861086	0.797692585701419	0.327890257930306	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.776385143007222	-0.390414561205807	0.19033139064625
MG_353_X_MG_1527	0.109161904913523	-0.380005427945032	1.3168191276847	0.122815778793042	-0.164834547516102	1.69746068519402	-0.350463292326215	0.0777873393475286	0.168618574030694	0.00589919081676756	-0.179222037498125	-0.538882349798106
MG_356_X_MG_1527	-0.405835791654176	-1.07512080045045	-0.528923723024787	-0.670788012469376	-0.714807992302871	-1.62055580543321	-0.350463292326215	0.0777873393475286	0.168618574030694	0.302716661157941	-0.154793920143307	1.07497247089794
MG_362_X_MG_1527	1.8258208934723	0.228947105640235	-0.00899253001730404	1.47194222393906	-1.35833286250597	-0.833773821409356	-0.350463292326215	0.0777873393475286	0.168618574030694	0.455899919692386	2.24458637585768	0.656215704509336
MG_363_X_MG_1527	-0.0625039939424077	1.36333145270941	0.124490548445167	-0.353346495964407	1.74432112896904	-0.796756028017086	-0.350463292326215	0.0777873393475286	0.168618574030694	0.34067154764828	-0.89567238446175	0.711244952196104
MG_365_X_MG_1527	0.280827803769374	0.946735718165536	-0.627275154710478	0.202176157919283	1.30931804283953	-1.20254490332666	-0.350463292326215	0.0777873393475286	0.168618574030694	0.113301558886714	-0.762763767899912	0.58294852954734
MG_366_X_MG_1527	1.48248909576053	0.864418539881696	-0.2483859274916	0.0831355892299218	-0.102123442713679	-0.52875072098705	-0.350463292326215	0.0777873393475286	0.168618574030694	1.61482038777672	1.03853089391315	0.221338460584493
MG_369_X_MG_1527	-0.577501690510014	-1.20058206413549	-1.43822350977141	-0.908869149848053	-1.52563607974833	-0.179191961768587	-0.350463292326215	0.0777873393475286	0.168618574030694	0.373381239456143	0.899293541646026	-0.828963122478219
MG_371_X_MG_1527	NA	NA	NA	0.321216726608599	0.87254844671559	-0.0545536669145605	-0.350463292326215	0.0777873393475286	0.168618574030694	NA	NA	NA
MG_381_X_MG_1527	0.96749139919291	0.28263969396824	1.12715977295803	0.00377521010368125	0.992597521606793	-2.32736704577472	-0.350463292326215	0.0777873393475286	0.168618574030694	1.11739815723467	-1.02050120389881	3.17858121851484
MG_382_X_MG_1527	0.452493702625211	-1.02922740326744	-0.534678784966247	1.23386108656038	0.237708917465647	-0.163584697333602	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.819737693155762	-1.3886329963301	-0.268096838474819
MG_407_X_MG_1527	-0.920833488221789	-1.07146120801612	0.768885692992047	-1.5834323724211	-2.00642121671412	0.207384590842158	-0.350463292326215	0.0777873393475286	0.168618574030694	0.744096777562796	1.80566137309397	0.244305476411434
MG_409_X_MG_1527	0.452493702625211	-0.119685023156988	0.827724759109657	1.63066298219154	0.26972691111478	-0.285321359926472	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.24399181261906	-0.494605913394372	0.703149354227251
MG_412_X_MG_1527	0.452493702625211	0.0475966617563964	0.12165596569789	1.11482051787102	1.56590361953113	-0.454759098327677	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.691425731747926	-1.94740253814956	0.397991992214947
MG_413_X_MG_1527	-0.577501690510014	0.671686024702339	0.268281200534148	-0.432706875090648	0.551485255227094	-0.891586646006551	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.161896557442027	-0.0607077705190286	0.89859702739746
MG_416_X_MG_1527	-0.405835791654176	-0.531455324482122	-0.244091105147262	0.360896916171719	0.0895428916824411	-0.74571367869591	-0.350463292326215	0.0777873393475286	0.168618574030694	-0.841193582584034	-0.680692787886804	0.417193723621528
MG_428_X_MG_1527	0.624159601481142	-1.07672927819003	0.460002069986082	0.0434553996668015	-1.40845758359806	0.688264191940331	-0.350463292326215	0.0777873393475286	0.168618574030694	0.681180267661004	0.859817893445588	-0.315653810586869
MG_429_X_MG_1527	-0.577501690510014	-2.18818739621998	-1.09223262171024	-0.750148391595572	-1.48088449336988	-0.425566919215483	-0.350463292326215	0.0777873393475286	0.168618574030694	0.194034707251648	-0.28142634047793	-0.415255524559551
MG_433_X_MG_1527	NA	NA	NA	0.360896916171719	0.176101881409731	0.0276592471514225	-0.350463292326215	0.0777873393475286	0.168618574030694	NA	NA	NA
MG_437_X_MG_1527	0.79582550033698	0.099299146876971	-0.53837233218238	0.321216726608599	-0.0632602228361276	-0.348585736044618	-0.350463292326215	0.0777873393475286	0.168618574030694	0.566200514663476	0.183267552538097	-0.120001763095214
MG_438_X_MG_1527	0.452493702625211	-0.193674999176366	-0.18198797404792	1.86874411957026	-0.85863134783027	0.848293607555356	-0.350463292326215	0.0777873393475286	0.168618574030694	-1.4960247716557	1.0099761101958	-0.8057717886754
MG_439_X_MG_1527	-0.405835791654176	0.0383155591747899	0.597522281452301	-1.42471161416862	-0.621477381077471	0.0218559826291315	-0.350463292326215	0.0777873393475286	0.168618574030694	1.16318096067832	0.911905132337125	0.291799540807587
