seqname	DTT	PH	EW	DTT_F	PH_F	EW_F	DTT_M	PH_M	EW_M	MPH.DTT	MPH.PH	MPH.EW
MG_806_X_MG_1542	67.6361292641831	274.967561316398	244.3621785467	73.0426506086928	170.222888930291	105.132839628112	71.3548494559717	235.416029005854	143.374649106358	-0.0631952875376083	0.355725741087215	0.966638347931645
MG_806_X_MG_1543	66.1687257622612	274.641453827175	248.094318140996	73.0426506086928	170.222888930291	105.132839628112	69.6670483032507	240.449459478925	159.211276632031	-0.0726807460635251	0.337521042704864	0.877055723054903
MG_806_X_MG_1544	65.9853003245209	276.271991273293	248.231120508713	73.0426506086928	170.222888930291	105.132839628112	69.4005533844	241.396710232159	146.698842983096	-0.073521256546285	0.342365581403034	0.971405010956832
MG_806_X_MG_1545	65.0681731358197	273.481960532157	236.104160620413	73.0426506086928	170.222888930291	105.132839628112	68.2457420693803	241.972490101772	123.386688598692	-0.0789310869424618	0.326953063735748	1.06638060609053
MG_806_X_MG_1546	65.8018748867807	261.778325085574	253.472361221894	73.0426506086928	170.222888930291	105.132839628112	73.664472086011	220.09285505647	148.158887533067	-0.102949145506537	0.341366978496533	1.00142629262108
MG_806_X_MG_1547	65.9853003245209	273.300789704811	237.405208138394	73.0426506086928	170.222888930291	105.132839628112	68.4234053486141	229.119597528471	135.522177262347	-0.0671217928852891	0.36875388405753	0.97299197171074
MG_806_X_MG_1548	66.5355766377417	222.572958047793	255.870677730943	73.0426506086928	170.222888930291	105.132839628112	70.1112065013352	169.368505897962	108.116301574924	-0.0704326382683147	0.310828021189161	1.39973466047703
MG_833_X_MG_1530	58.2814319394306	270.877946939854	222.118968570615	67.1797623939776	220.79864973535	105.946810349601	58.4742617115218	188.443535771923	60.7438640034544	-0.0723507288473725	0.323802660295587	1.66504373364236
MG_833_X_MG_1534	65.8018748867807	293.410751540271	261.617802199746	67.1797623939776	220.79864973535	105.946810349601	70.4665330598027	235.68534539648	130.793904466641	-0.0438990795959917	0.285524814317031	1.2101631517233
MG_833_X_MG_1538	70.5709362680271	335.76849097388	272.581941962447	67.1797623939776	220.79864973535	105.946810349601	80.1975863472722	265.844554358056	61.1841183356593	-0.0423095968169657	0.379937038674572	2.26189705408472
MG_833_X_MG_1540	63.2339187584172	287.848807140734	222.594926808299	67.1797623939776	220.79864973535	105.946810349601	68.8675635466986	218.476956712716	69.4728563918387	-0.0704129122539239	0.310561310099815	1.53785599919527
MG_833_X_MG_1518	64.3344713848587	287.758221727061	260.564708973254	67.1797623939776	220.79864973535	105.946810349601	68.9563951863155	219.182751391597	97.7659519354448	-0.0548510766228402	0.308047208313856	1.55815792835461
MG_833_X_MG_1519	65.6184494490404	270.391183847534	242.784676243956	67.1797623939776	220.79864973535	105.946810349601	70.3777014201859	212.551996118955	122.455848471287	-0.0459485420916281	0.247909453622649	1.12593563925494
MG_833_X_MG_1520	63.9676205093782	295.077523151859	248.727029091689	67.1797623939776	220.79864973535	105.946810349601	70.4665330598028	234.914543312965	112.596021127062	-0.0705507867321052	0.295014178448745	1.27623141341288
MG_833_X_MG_1521	65.2515985735599	283.047780216052	277.230372415518	67.1797623939776	220.79864973535	105.946810349601	70.2000381409521	228.655258923944	131.523926741626	-0.0500554183441362	0.259518605858269	1.33485924043784
MG_833_X_MG_1522	63.6007696338977	251.832046664252	234.177527275057	67.1797623939776	220.79864973535	105.946810349601	68.8675635466986	167.41828375895	117.839506937584	-0.0650199231165929	0.2973779602942	1.09286725045425
MG_833_X_MG_1523	64.3344713848587	262.321837567613	228.203823884721	67.1797623939776	220.79864973535	105.946810349601	71.5325127352055	181.394875755206	108.480901200425	-0.0724040633758787	0.304455795242644	1.12849190279663
MG_833_X_MG_1524	65.9853003245209	293.157112381986	241.202898867221	67.1797623939776	220.79864973535	105.946810349601	73.9309670048617	204.472504400188	98.7955549410896	-0.0647727411567944	0.378683268456783	1.35616012860616
MG_833_X_MG_1525	66.1687257622612	294.534010669819	278.777949200324	67.1797623939776	220.79864973535	105.946810349601	73.0426506086928	247.804582974629	87.5917294288253	-0.0562318199302264	0.257072039245225	1.88085204651729
MG_833_X_MG_1526	64.517896822599	259.096996840846	246.417064111791	67.1797623939776	220.79864973535	105.946810349601	72.864987329459	173.640421059609	110.154108962596	-0.0786102735017152	0.313749149234419	1.28057395494738
MG_833_X_MG_1527	63.6007696338977	293.120878216517	260.101575957543	67.1797623939776	220.79864973535	105.946810349601	69.3117217447831	215.096571671761	112.814122483174	-0.0680624504128105	0.34491439144616	1.37795270471231
MG_833_X_MG_1528	65.4350240113002	275.583542129376	248.761229683619	67.1797623939776	220.79864973535	105.946810349601	68.3345737089972	187.932763306944	104.65054757271	-0.0342715628023687	0.348482320348887	1.3624344781703
MG_833_X_MG_1529	61.0328135055343	286.018981784534	225.447826185077	67.1797623939776	220.79864973535	105.946810349601	62.8270120527497	214.613659523054	91.6303081248277	-0.0610825664235884	0.313784547210816	1.2821248525725
MG_833_X_MG_1531	67.4527038264429	282.516009965312	235.662402974658	67.1797623939776	220.79864973535	105.946810349601	74.9044378944434	173.222458636903	77.7707970337195	-0.0505249184706165	0.434014594458751	1.56548521757043
MG_833_X_MG_1532	66.639608542045	280.060068908609	235.521526238916	67.1797623939776	220.79864973535	105.946810349601	73.9309670048617	197.878896215908	62.9791971476041	-0.0554990562951034	0.337831806920992	1.7884578547541
MG_833_X_MG_1533	65.6184494490404	267.189293801695	271.649975832371	67.1797623939776	220.79864973535	105.946810349601	72.0655025729069	175.312040035905	135.535345646113	-0.0575126635057088	0.349063787983055	1.24985547865651
MG_833_X_MG_1535	63.050493320677	258.734655186153	250.300256320442	67.1797623939776	220.79864973535	105.946810349601	69.7558799428676	196.820204197587	118.944828149879	-0.0791222468496497	0.239094704415341	1.22596320601774
MG_833_X_MG_1536	63.050493320677	273.735599690442	224.40470813123	67.1797623939776	220.79864973535	105.946810349601	66.6467725562762	190.146110652092	134.585575967045	-0.0577280754655387	0.332225768895858	0.865900152304772
MG_833_X_MG_1539	68.0029801396636	297.758851396587	247.303429452628	67.1797623939776	220.79864973535	105.946810349601	78.1060540668558	224.94055008773	67.1930799524813	-0.063873104805161	0.336022730398276	1.85668922420074
MG_833_X_MG_1541	69.8372345170661	335.92719654983	235.263396068815	67.1797623939776	220.79864973535	105.946810349601	81.2151614534472	255.837308775098	55.4889418184748	-0.0587651827110927	0.409575549438813	1.91463808864191
MG_833_X_MG_1542	65.8018748867807	307.107266087666	260.229828177278	67.1797623939776	220.79864973535	105.946810349601	71.3548494559717	235.416029005854	143.374649106358	-0.0500298227557379	0.346327860098855	1.08750445104182
MG_833_X_MG_1543	64.517896822599	292.295523001914	258.52834872879	67.1797623939776	220.79864973535	105.946810349601	69.6670483032507	240.449459478925	159.211276632031	-0.0570785465312164	0.26741125725082	0.949994070870625
MG_833_X_MG_1544	63.050493320677	289.207588345833	238.495352006144	67.1797623939776	220.79864973535	105.946810349601	69.4005533844	241.396710232159	146.698842983096	-0.0767264966206984	0.251451716720667	0.887983021754828
MG_833_X_MG_1545	64.517896822599	293.954264022311	249.316989302472	67.1797623939776	220.79864973535	105.946810349601	68.2457420693803	241.972490101772	123.386688598692	-0.047182477506582	0.270408799156196	1.17427449932803
MG_833_X_MG_1546	65.0681731358197	284.968190985925	289.28893111996	67.1797623939776	220.79864973535	105.946810349601	73.664472086011	220.09285505647	148.158887533067	-0.0760264575109077	0.292690777158345	1.2769180977086
MG_833_X_MG_1547	63.9676205093782	293.229580712925	261.808755504686	67.1797623939776	220.79864973535	105.946810349601	68.4234053486141	229.119597528471	135.522177262347	-0.0565468111953764	0.303479387627425	1.16846691655017
MG_833_X_MG_1548	63.9676205093782	237.900010041307	254.204823899049	67.1797623939776	220.79864973535	105.946810349601	70.1112065013352	169.368505897962	108.116301574924	-0.0681452534848839	0.219477378382361	1.37504557990988
MG_199_X_MG_1530	NA	NA	NA	70.9995228975041	214.817968509045	116.047783721526	58.4742617115218	188.443535771923	60.7438640034544	NA	NA	NA
MG_199_X_MG_1534	66.1687257622612	289.896037489749	268.154390332253	70.9995228975041	214.817968509045	116.047783721526	70.4665330598027	235.68534539648	130.793904466641	-0.0645285851154239	0.286987369644713	1.17268316628785
MG_199_X_MG_1538	72.038339769949	335.913427635758	254.988587464097	70.9995228975041	214.817968509045	116.047783721526	80.1975863472722	265.844554358056	61.1841183356593	-0.0470936894259722	0.397710084123347	1.87745698719436
MG_199_X_MG_1540	66.7190020754819	300.494530889519	224.845040752321	70.9995228975041	214.817968509045	116.047783721526	68.8675635466986	218.476956712716	69.4728563918387	-0.0459656553709916	0.387020772217563	1.42393558598037
MG_199_X_MG_1518	64.517896822599	288.091659931882	241.858410212535	70.9995228975041	214.817968509045	116.047783721526	68.9563951863155	219.182751391597	97.7659519354448	-0.0780254567876261	0.32760913391036	1.26232809103113
MG_199_X_MG_1519	66.1687257622612	292.142555748846	273.025069841837	70.9995228975041	214.817968509045	116.047783721526	70.3777014201859	212.551996118955	122.455848471287	-0.0639407997772981	0.367164657924141	1.28948353810491
MG_199_X_MG_1520	65.9853003245209	299.325979053134	241.371051777541	70.9995228975041	214.817968509045	116.047783721526	70.4665330598028	234.914543312965	112.596021127062	-0.0671217928852891	0.331128931908742	1.11132815898844
MG_199_X_MG_1521	66.7190020754819	296.925465590793	251.272123141102	70.9995228975041	214.817968509045	116.047783721526	70.2000381409521	228.655258923944	131.523926741626	-0.0549687040838498	0.339090827689976	1.02989366330287
MG_199_X_MG_1522	65.2515985735599	267.575791560662	267.652781650622	70.9995228975041	214.817968509045	116.047783721526	68.8675635466986	167.41828375895	117.839506937584	-0.0669484832717842	0.400054494951767	1.28873301235273
MG_199_X_MG_1523	67.0858529509624	270.402056467267	223.856073635696	70.9995228975041	214.817968509045	116.047783721526	71.5325127352055	181.394875755206	108.480901200425	-0.0586557940723481	0.36493331996539	0.994008682797133
MG_199_X_MG_1524	68.0029801396636	298.092428919538	250.149203706087	70.9995228975041	214.817968509045	116.047783721526	73.9309670048617	204.472504400188	98.7955549410896	-0.0615779994192437	0.421889826645636	1.32866613657419
MG_199_X_MG_1525	69.6538090793258	298.556003036911	272.264161462436	70.9995228975041	214.817968509045	116.047783721526	73.0426506086928	247.804582974629	87.5917294288253	-0.0328692301171199	0.290710978439827	1.67398165759135
MG_199_X_MG_1526	66.1687257622612	265.546678294381	257.557906932794	70.9995228975041	214.817968509045	116.047783721526	72.864987329459	173.640421059609	110.154108962596	-0.0801244079186409	0.367182099422516	1.2772391855488
MG_199_X_MG_1527	64.8847476980794	304.896981994039	263.438983719987	70.9995228975041	214.817968509045	116.047783721526	69.3117217447831	215.096571671761	112.814122483174	-0.0751311790655395	0.418407397273936	1.30216542445784
MG_199_X_MG_1528	64.8847476980794	265.800317452666	245.57487453553	70.9995228975041	214.817968509045	116.047783721526	68.3345737089972	187.932763306944	104.65054757271	-0.0686450871917896	0.319924690163475	1.2254348104529
MG_199_X_MG_1529	64.3344713848587	278.998612224858	209.020141861654	70.9995228975041	214.817968509045	116.047783721526	62.8270120527497	214.613659523054	91.6303081248277	-0.0385393837063299	0.29938548543054	1.01292432921902
MG_199_X_MG_1531	NA	NA	NA	70.9995228975041	214.817968509045	116.047783721526	74.9044378944434	173.222458636903	77.7707970337195	NA	NA	NA
MG_199_X_MG_1532	69.4703836415856	283.312531389108	247.860614096145	70.9995228975041	214.817968509045	116.047783721526	73.9309670048617	197.878896215908	62.9791971476041	-0.0413282437893479	0.372981263513718	1.76897496559284
MG_199_X_MG_1533	66.9024275132222	267.575791560662	270.936038475845	70.9995228975041	214.817968509045	116.047783721526	72.0655025729069	175.312040035905	135.535345646113	-0.0647270037769072	0.371726274318795	1.15384902125075
MG_199_X_MG_1535	66.9024275132222	277.404308944209	252.189839024541	70.9995228975041	214.817968509045	116.047783721526	69.7558799428676	196.820204197587	118.944828149879	-0.0493803269620122	0.347806531742189	1.14636398154123
MG_199_X_MG_1536	64.8847476980794	277.503952899249	255.658349056048	70.9995228975041	214.817968509045	116.047783721526	66.6467725562762	190.146110652092	134.585575967045	-0.0572249331640488	0.370511446220537	1.04009832828097
MG_199_X_MG_1539	71.304638018988	307.868183562521	279.058679059077	70.9995228975041	214.817968509045	116.047783721526	78.1060540668558	224.94055008773	67.1930799524813	-0.0435684637599885	0.400169277197391	2.04581274573704
MG_199_X_MG_1541	71.6714888944685	337.564490587632	242.750475652027	70.9995228975041	214.817968509045	116.047783721526	81.2151614534472	255.837308775098	55.4889418184748	-0.0582841701498352	0.434444727935509	1.83030324716581
MG_199_X_MG_1542	65.9853003245209	304.208532850122	263.230930119083	70.9995228975041	214.817968509045	116.047783721526	71.3548494559717	235.416029005854	143.374649106358	-0.0729431174663913	0.3513352369178	1.02936135668519
MG_199_X_MG_1543	66.2681090971482	291.209444272956	256.643160698198	70.9995228975041	214.817968509045	116.047783721526	69.6670483032507	240.449459478925	159.211276632031	-0.0577987572815365	0.279289605935309	0.864739059768294
MG_199_X_MG_1544	65.9853003245209	298.003926539116	258.099416305009	70.9995228975041	214.817968509045	116.047783721526	69.4005533844	241.396710232159	146.698842983096	-0.0600389676137857	0.306419720476219	0.964625917691896
MG_199_X_MG_1545	64.8847476980795	295.476098972021	249.825723107422	70.9995228975041	214.817968509045	116.047783721526	68.2457420693803	241.972490101772	123.386688598692	-0.0680509285035937	0.293705213855025	1.08679828502979
MG_199_X_MG_1546	66.9024275132221	285.946513453596	282.118207012095	70.9995228975041	214.817968509045	116.047783721526	73.664472086011	220.09285505647	148.158887533067	-0.0750645657083391	0.314966185984199	1.13558730877194
MG_199_X_MG_1547	65.4350240113002	295.983377288591	246.489740369641	70.9995228975041	214.817968509045	116.047783721526	68.4234053486141	229.119597528471	135.522177262347	-0.0613448615024045	0.333445961469177	0.959611866262859
MG_199_X_MG_1548	65.6184494490404	246.342570595653	250.424233466186	70.9995228975041	214.817968509045	116.047783721526	70.1112065013352	169.368505897962	108.116301574924	-0.0699722164489053	0.282411469460936	1.23429398277612
MG_204_X_MG_1530	59.1985591281318	269.514319413269	218.016322563751	70.4665330598027	205.229376325567	113.729325154859	58.4742617115218	188.443535771923	60.7438640034544	-0.0817714559132355	0.36922968856199	1.49913839043691
MG_204_X_MG_1534	65.9853003245209	290.330847475381	253.902718670339	70.4665330598027	205.229376325567	113.729325154859	70.4665330598027	235.68534539648	130.793904466641	-0.0635937733942255	0.316947850330141	1.07671654806259
MG_204_X_MG_1538	71.8549143322088	322.579254743056	251.27497319043	70.4665330598027	205.229376325567	113.729325154859	80.1975863472722	265.844554358056	61.1841183356593	-0.0461575773317846	0.369548318137362	1.87313505670079
MG_204_X_MG_1540	64.3344713848587	282.339005204469	229.454995539472	70.4665330598027	205.229376325567	113.729325154859	68.8675635466986	218.476956712716	69.4728563918387	-0.0765437469832224	0.332710810243938	1.50493737140335
MG_204_X_MG_1518	64.517896822599	288.434592809782	231.98298929292	70.4665330598027	205.229376325567	113.729325154859	68.9563951863155	219.182751391597	97.7659519354448	-0.0745009069281932	0.359219371798914	1.19374155758446
MG_204_X_MG_1519	64.7013222603392	291.961384921499	250.39145789892	70.4665330598027	205.229376325567	113.729325154859	70.3777014201859	212.551996118955	122.455848471287	-0.0812357708610063	0.397675455050448	1.12029784981559
MG_204_X_MG_1520	65.0681731358197	292.794770727293	261.089118049504	70.4665330598027	205.229376325567	113.729325154859	70.4665330598028	234.914543312965	112.596021127062	-0.0766088480527574	0.330450144433442	1.30720175480726
MG_204_X_MG_1521	65.0681731358197	288.627841698324	237.081727539728	70.4665330598027	205.229376325567	113.729325154859	70.2000381409521	228.655258923944	131.523926741626	-0.0748594697320587	0.330435872809116	0.933362560589362
MG_204_X_MG_1522	63.4173441961575	256.959181078157	238.586553584622	70.4665330598027	205.229376325567	113.729325154859	68.8675635466986	167.41828375895	117.839506937584	-0.0897081799689444	0.379099930587935	1.06061024213636
MG_204_X_MG_1523	63.784195071638	258.009971876767	230.737517736824	70.4665330598027	205.229376325567	113.729325154859	71.5325127352055	181.394875755206	108.480901200425	-0.101625018470649	0.334680742287548	1.07674976549375
MG_204_X_MG_1524	65.9853003245209	302.90105824841	235.64387765403	70.4665330598027	205.229376325567	113.729325154859	73.9309670048617	204.472504400188	98.7955549410896	-0.0860603501449647	0.478641287718008	1.21756509212139
MG_204_X_MG_1525	67.6361292641831	280.004110316631	261.560801213197	70.4665330598027	205.229376325567	113.729325154859	73.0426506086928	247.804582974629	87.5917294288253	-0.0573965019490077	0.236128570799217	1.59844457654053
