seqname	DTT	PH	EW	DTT_F	PH_F	EW_F	DTT_M	PH_M	EW_M	MPH.DTT	MPH.PH	MPH.EW
MG_150_X_MG_1522	62.0234956464324	267.497525000752	230.081079697541	65.3135336963994	201.154176973707	82.3931310219594	68.8675635466986	167.41828375895	117.839506937584	-0.0755255856335195	0.451532892441362	1.29813762673424
MG_1129_X_MG_1522	61.227674641003	246.659797171624	219.201250109264	65.1390241259385	161.111225455765	77.7505569492763	68.8675635466986	167.41828375895	117.839506937584	-0.0861990338777187	0.501599036027026	1.24143543647556
MG_368_X_MG_1522	63.2968092551195	277.301943094713	233.86176704219	72.4684260852963	224.872752239525	77.9557966526484	68.8675635466986	167.41828375895	117.839506937584	-0.104307269225209	0.413756204695898	1.38883939250785
MG_1130_X_MG_1522	62.3418240486042	259.839214772953	235.514982798021	69.3272538170001	206.195257406461	102.844358276717	68.8675635466986	167.41828375895	117.839506937584	-0.0977690012132063	0.390951805239381	1.1344105294632
MG_545_X_MG_1522	61.8643314453465	264.888356516164	229.263489360111	68.4547059646956	206.333495443922	95.5089873274147	68.8675635466986	167.41828375895	117.839506937584	-0.0989905473385239	0.417456029673549	1.14919247637477
MG_126_X_MG_1522	61.7051672442606	258.895283512317	218.578705832725	71.0723495216091	202.803817554078	106.53867295612	68.8675635466986	167.41828375895	117.839506937584	-0.118119114249543	0.398594425314535	0.948306256305971
MG_899_X_MG_1522	62.1826598475183	260.248845320021	252.599548206871	69.8507825283828	178.515394372136	77.7817326052556	68.8675635466986	167.41828375895	117.839506937584	-0.103468840179771	0.504616993211074	1.58253703736044
MG_872_X_MG_1522	62.5009882496901	272.475426648821	229.306239181676	66.1860815487039	212.904410157913	113.777918990963	68.8675635466986	167.41828375895	117.839506937584	-0.0744272291867557	0.432864412284496	0.980043066814982
MG_436_X_MG_1522	61.227674641003	275.182550264229	246.061497371283	65.6625528373212	229.257969989579	98.3394766634354	68.8675635466986	167.41828375895	117.839506937584	-0.0897551226934649	0.387441510117113	1.27646085916858
MG_393_X_MG_1522	NA	NA	NA	65.4880432668603	216.646053038531	123.243626117831	68.8675635466986	167.41828375895	117.839506937584	NA	NA	NA
MG_99_X_MG_1522	60.7501820377453	NA	232.659428310676	66.011571978243	195.978544851158	89.5323551703426	68.8675635466986	167.41828375895	117.839506937584	-0.0991908155207373	NA	1.24388618538409
MG_549_X_MG_1522	61.227674641003	258.200692584679	235.509416410552	66.1860815487039	186.44564978783	80.0783389127128	68.8675635466986	167.41828375895	117.839506937584	-0.0932836415077653	0.459321892438894	1.37987044976924
MG_870_X_MG_1522	61.227674641003	NA	237.695891663795	71.24685909207	232.792255814005	85.6774526962812	68.8675635466986	167.41828375895	117.839506937584	-0.126033230728073	NA	1.33588288751384
MG_1032_X_MG_1522	62.9784808529478	266.179583240619	213.539570615758	66.3605911191648	230.0735744106	113.241437986262	68.8675635466986	167.41828375895	117.839506937584	-0.0685596352540349	0.339295775598403	0.848179828813935
MG_1142_X_MG_1522	63.1376450540336	275.004450026373	232.357507695873	71.0723495216091	215.807408944599	94.4931806839298	68.8675635466986	167.41828375895	117.839506937584	-0.0976463587880786	0.435208835223413	1.18861740317679
MG_723_X_MG_1522	61.5460030431747	NA	210.130272345954	67.756667682852	196.200647298012	98.4266188826576	68.8675635466986	167.41828375895	117.839506937584	-0.0990470359570764	NA	0.943256453584528
MG_417_X_MG_1522	61.3868388420888	256.562170396406	210.258521810649	66.1860815487039	201.559675216927	85.9380623727224	68.8675635466986	167.41828375895	117.839506937584	-0.0909265899676404	0.39066393617934	1.06360810487904
MG_787_X_MG_1522	62.3418240486042	274.024898718166	241.691218742004	67.2331389714693	209.982979632899	86.0770538170757	68.8675635466986	167.41828375895	117.839506937584	-0.0838868147608235	0.452167362956869	1.37049132103393
MG_377_X_MG_1522	63.6151376572913	277.275228059034	225.037936684802	71.0723495216091	237.059203236976	91.7341355436158	68.8675635466986	167.41828375895	117.839506937584	-0.0908221069675901	0.371029226463854	1.14757861743029
MG_1133_X_MG_1522	62.5009882496901	259.937169903773	234.699841664666	71.0723495216091	211.601900643246	83.8298089533581	68.8675635466986	167.41828375895	117.839506937584	-0.106745361215395	0.371627056293875	1.32757115903131
MG_868_X_MG_1522	62.0234956464324	NA	228.072728709724	66.3605911191648	215.586228084661	111.599520351491	68.8675635466986	167.41828375895	117.839506937584	-0.0826836940918572	NA	0.988090094388087
MG_1495_X_MG_1522	63.2968092551195	267.479714976966	236.839113994384	71.5958782329918	213.291476662805	74.6303938475165	68.8675635466986	167.41828375895	117.839506937584	-0.0987432964315762	0.405163422553962	1.46105092825733
MG_708_X_MG_1522	62.5009882496901	282.885385551492	234.738138384271	68.4547059646956	232.862296419652	120.336245987495	68.8675635466986	167.41828375895	117.839506937584	-0.0897180992991944	0.413435472813949	0.971133799317604
MG_1443_X_MG_1522	62.3418240486042	259.411774202099	222.065488154115	69.501763387461	204.34286770448	108.876846803844	68.8675635466986	167.41828375895	117.839506937584	-0.0989068830512073	0.395583014421652	0.958971944365184
MG_1049_X_MG_1522	62.0234956464324	259.126813821529	242.638839782241	69.6762729579219	215.549364608005	108.588472029291	68.8675635466986	167.41828375895	117.839506937584	-0.104637243904186	0.353256939203579	1.14318778880005
MG_573_X_MG_1522	62.660152450776	279.546006091696	249.0758050978	68.9782346760783	243.842082941741	111.682655421112	68.8675635466986	167.41828375895	117.839506937584	-0.0908659783810173	0.359459985577192	1.17038566156889
MG_566_X_MG_1522	64.092630260549	NA	216.414496116	73.1664643671399	279.63651877504	60.9209011870295	68.8675635466986	167.41828375895	117.839506937584	-0.0975031659395135	NA	1.42127995104081
MG_1223_X_MG_1522	63.9334660594631	278.450689628883	247.454874367916	70.1998016693046	229.557485737412	96.1000257109849	68.8675635466986	167.41828375895	117.839506937584	-0.0805396225036708	0.402859877227015	1.3133160225642
MG_1453_X_MG_1522	62.0234956464324	274.122853848987	223.6686064628	70.8978399511482	231.63105629933	93.6215614323976	68.8675635466986	167.41828375895	117.839506937584	-0.112462825646435	0.37387949975786	1.11545896544379
MG_1053_X_MG_1522	61.5460030431747	264.950691599414	234.039891294257	68.2801963942347	229.594349214068	111.105905872007	68.8675635466986	167.41828375895	117.839506937584	-0.102486208018545	0.334721717116849	1.04450387035186
MG_418_X_MG_1522	62.660152450776	286.376150213465	231.259371654424	70.7233303806873	244.80974920397	85.3210442729783	68.8675635466986	167.41828375895	117.839506937584	-0.102231518291282	0.389406480462354	1.27661689512487
MG_1438_X_MG_1522	61.8643314453465	260.061840070272	239.301681836328	70.4330610099419	205.575285509945	73.422813832917	68.8675635466986	167.41828375895	117.839506937584	-0.111786732582924	0.394457500058349	1.50234004138714
MG_1458_X_MG_1522	61.5460030431747	277.827338796387	226.420626226043	68.2801963942347	232.976573197287	115.60818950915	68.8675635466986	167.41828375895	117.839506937584	-0.102486208018545	0.387766770574445	0.93979747645705
MG_1509_X_MG_1522	NA	NA	NA	69.8507825283828	214.074825541752	66.5091366830893	68.8675635466986	167.41828375895	117.839506937584	NA	NA	NA
MG_1088_X_MG_1522	61.5460030431747	267.016654358541	245.878474697709	66.1860815487039	192.601850389438	94.5828106814259	68.8675635466986	167.41828375895	117.839506937584	-0.088569538427514	0.483342896864128	1.31499662986169
MG_387_X_MG_1522	63.6151376572913	NA	240.053811509486	70.3743112397655	244.146206624156	74.5160831265918	68.8675635466986	167.41828375895	117.839506937584	-0.0862642756735503	NA	1.49593798058478
MG_229_X_MG_1522	60.4318536355735	270.20464861616	236.846238960192	63.7429475622513	214.54483486912	81.5903580009075	68.8675635466986	167.41828375895	117.839506937584	-0.0885812424638948	0.414820622402903	1.37523340883012
MG_1057_X_MG_1522	62.3418240486042	260.747525986017	222.479627050525	70.5488208102264	238.252658293724	83.8207160493459	68.8675635466986	167.41828375895	117.839506937584	-0.105674353324203	0.285512463212908	1.2064800262067
MG_1344_X_MG_1522	NA	NA	NA	71.5958782329918	250.43142939406	88.5918896945652	68.8675635466986	167.41828375895	117.839506937584	NA	NA	NA
MG_783_X_MG_1522	64.7292870648926	265.502802336767	245.052423449188	70.1998016693046	207.686385037209	95.0402004947847	68.8675635466986	167.41828375895	117.839506937584	-0.0690945073367384	0.415619822535708	1.30226193379226
